StoreID,sales_date,product,volume,GP_Dollar
27206,1/7/23,Plus,130,47.75
27206,2/18/23,Plus,156,43.15
27206,4/23/23,Plus,217,105.03
27206,1/18/23,Plus,244,91.06
27206,2/3/23,Plus,345,187.49
27206,3/20/23,Plus,250,69.5
27206,4/21/23,Plus,247,116.07
27206,4/28/23,Plus,199,72.1
27206,2/1/23,Plus,46,25.33
27206,3/30/23,Plus,204,98.73
27206,1/30/23,Plus,149,80.54
27206,2/9/23,Plus,193,84.55
27206,4/22/23,Plus,213,100.02
27206,2/22/23,Plus,217,50.59
27206,2/2/23,Plus,99,55.51
27206,3/13/23,Plus,295,131.06
27206,2/4/23,Plus,184,99.21
27206,3/26/23,Plus,226,109.54
27206,3/22/23,Plus,162,81.26
27206,3/17/23,Plus,223,77.27
27206,3/19/23,Plus,245,85.79
27206,2/23/23,Plus,222,47.05
27206,1/29/23,Plus,205,87.26
27206,3/6/23,Plus,210,77.52
27206,2/24/23,Plus,137,31.57
27206,4/27/23,Plus,153,62.38
27206,4/8/23,Plus,170,79.38
27206,1/15/23,Plus,245,125.93
27206,1/12/23,Plus,106,33.73
27206,3/27/23,Plus,101,37.61
27206,1/4/23,Plus,169,54.29
27206,1/23/23,Plus,270,126.83
27206,2/5/23,Plus,147,78.03
27206,4/3/23,Plus,101,41.64
27206,2/21/23,Plus,123,33.78
27206,2/20/23,Plus,149,37.5
27206,3/8/23,Plus,124,69.19
27206,4/11/23,Plus,153,112.84
27206,1/25/23,Plus,112,45.3
27206,1/8/23,Plus,209,77.59
27206,4/19/23,Plus,49,24.5
27206,1/3/23,Plus,125,45.69
27206,3/9/23,Plus,125,67.7
27206,3/12/23,Plus,305,135.7
27206,3/16/23,Plus,158,54.4
27206,2/14/23,Plus,133,55.87
27206,3/28/23,Plus,136,72.88
27206,4/12/23,Plus,144,98.18
27206,4/16/23,Plus,243,145.03
27206,4/10/23,Plus,79,53.23
27206,1/9/23,Plus,306,117.75
27206,1/22/23,Plus,140,66.97
27206,2/27/23,Plus,211,33.83
27206,1/6/23,Plus,195,74.27
27206,2/17/23,Plus,243,73.05
27206,1/24/23,Plus,170,77.87
27206,4/14/23,Plus,111,75.72
27206,2/8/23,Plus,74,33.28
27206,4/26/23,Plus,229,91.13
27206,4/13/23,Plus,218,154.04
27206,4/6/23,Plus,185,102.35
27206,3/4/23,Plus,189,78.46
27206,1/19/23,Plus,248,91.74
27206,1/14/23,Plus,205,105.27
27206,3/11/23,Plus,95,45.49
27206,1/13/23,Plus,119,61.74
27206,4/1/23,Plus,188,72.64
27206,4/15/23,Plus,184,118.64
27206,1/21/23,Plus,180,93.52
27206,1/2/23,Plus,208,81.29
27206,3/29/23,Plus,219,107.31
27206,3/25/23,Plus,227,109.07
27206,4/9/23,Plus,235,100.81
27206,4/25/23,Plus,157,65.36
27206,1/27/23,Plus,228,88.94
27206,3/10/23,Plus,201,110.88
27206,3/14/23,Plus,170,78.6
27206,4/5/23,Plus,150,82.45
27206,1/5/23,Plus,244,79.19
27206,1/26/23,Plus,211,84.36
27206,3/3/23,Plus,293,136.76
27206,2/11/23,Plus,179,66.66
27206,2/15/23,Plus,212,85.89
27206,1/1/23,Plus,103,41.02
27206,1/28/23,Plus,202,79.5
27206,1/17/23,Plus,150,58.95
27206,1/31/23,Plus,17,9.6
27206,3/7/23,Plus,69,35.1
27206,4/17/23,Plus,152,89.7
27206,2/6/23,Plus,262,125.41
27206,2/28/23,Plus,152,32.42
27206,4/2/23,Plus,165,60.53
27206,4/29/23,Plus,153,50.2
27206,2/12/23,Plus,231,74.83
27219,1/19/23,Regular,440,276.47
27219,1/17/23,Regular,403,253.44
27219,1/11/23,Regular,543,288.29
27219,1/26/23,Regular,49,27.37
27219,1/15/23,Regular,231,148.2
27219,1/5/23,Regular,506,265.58
27219,1/9/23,Regular,323,167.65
27219,1/16/23,Regular,409,259.95
27219,1/21/23,Regular,305,193.19
27219,1/22/23,Regular,498,316.07
27219,1/23/23,Regular,370,234.52
27219,1/24/23,Regular,513,320.08
27219,1/18/23,Regular,477,301.48
27219,1/10/23,Regular,405,216.99
27219,1/13/23,Regular,625,392.95
27219,1/3/23,Regular,347,186.52
27219,1/2/23,Regular,401,356.95
27219,1/1/23,Regular,150,134.46
27219,1/14/23,Regular,243,155.9
27219,1/20/23,Regular,557,349.57
27219,1/8/23,Regular,212,113.02
27219,1/12/23,Regular,337,203.56
27219,1/7/23,Regular,307,163.86
27219,1/4/23,Regular,372,194.92
27219,1/25/23,Regular,543,299.67
27219,1/6/23,Regular,357,188.27
27411,1/20/23,Diesel,205,66.12
27411,4/19/23,Diesel,247,158.62
27411,2/2/23,Diesel,199,71.65
27411,4/24/23,Diesel,586,273.18
27411,3/17/23,Diesel,259,64.05
27411,1/13/23,Diesel,215,17.1
27411,4/26/23,Diesel,314,134.52
27411,1/18/23,Diesel,364,103.64
27411,1/31/23,Diesel,163,62.54
27411,4/5/23,Diesel,243,153.32
27411,2/5/23,Diesel,13,6.63
27411,3/11/23,Diesel,92,47.26
27411,1/6/23,Diesel,254,118.99
27411,3/5/23,Diesel,42,24.95
27411,1/17/23,Diesel,479,53.58
27411,4/27/23,Diesel,478,199.97
27411,4/28/23,Diesel,170,75.9
27411,3/25/23,Diesel,130,61.51
27411,2/23/23,Diesel,135,64.65
27411,1/22/23,Diesel,57,23.62
27411,4/30/23,Diesel,4,5.46
27411,2/3/23,Diesel,228,86.6
27411,3/10/23,Diesel,249,119.7
27411,2/18/23,Diesel,83,36.25
27411,3/29/23,Diesel,204,89.52
27411,4/13/23,Diesel,145,93.34
27411,4/20/23,Diesel,229,134.28
27411,2/20/23,Diesel,250,129.91
27411,3/2/23,Diesel,205,81.44
27411,1/7/23,Diesel,183,90.49
27411,3/14/23,Diesel,216,92.35
27411,3/22/23,Diesel,349,145.13
27411,4/6/23,Diesel,219,141.19
27411,1/10/23,Diesel,233,92.82
27411,1/26/23,Diesel,160,67.35
27411,2/28/23,Diesel,263,103.24
27411,4/16/23,Diesel,43,31.92
27411,1/1/23,Diesel,368,193.36
27411,4/12/23,Diesel,285,180.41
27411,4/17/23,Diesel,153,104.57
27411,4/11/23,Diesel,266,170.63
27411,2/15/23,Diesel,144,44.92
27411,2/9/23,Diesel,126,37.31
27411,3/1/23,Diesel,428,163.75
27411,3/19/23,Diesel,3,2.35
27411,3/4/23,Diesel,164,82.08
27411,3/24/23,Diesel,378,162.69
27411,4/1/23,Diesel,78,51.96
27411,4/3/23,Diesel,293,187.57
27411,3/7/23,Diesel,238,113.04
27411,2/19/23,Diesel,72,26.88
27411,4/8/23,Diesel,142,93.23
27411,1/28/23,Diesel,142,74.04
27411,1/29/23,Diesel,39,23.91
27411,2/26/23,Diesel,20,10.19
27411,3/6/23,Diesel,253,125.52
27411,3/31/23,Diesel,302,179.69
27411,4/4/23,Diesel,344,219
27411,2/22/23,Diesel,286,148.56
27411,2/11/23,Diesel,200,29.51
27411,2/14/23,Diesel,229,72.75
27411,4/14/23,Diesel,213,141.92
27411,4/22/23,Diesel,173,100.32
27411,1/3/23,Diesel,127,62.52
27411,3/8/23,Diesel,307,143.7
27411,1/23/23,Diesel,219,69.4
27411,4/23/23,Diesel,137,80.99
27411,3/16/23,Diesel,229,66.61
27411,1/11/23,Diesel,252,60.47
27411,3/18/23,Diesel,245,66.02
27411,1/12/23,Diesel,366,32.29
27411,2/25/23,Diesel,139,64.62
27411,2/10/23,Diesel,204,41.73
27411,2/6/23,Diesel,58,23.05
27411,2/24/23,Diesel,151,72.49
27411,3/15/23,Diesel,207,61.64
27411,4/21/23,Diesel,495,266.95
27411,3/9/23,Diesel,243,115.29
27411,1/21/23,Diesel,288,107.84
27411,4/9/23,Diesel,113,72.98
27411,4/29/23,Diesel,204,87.5
27411,4/15/23,Diesel,19,15.87
27411,3/3/23,Diesel,142,57.75
27411,3/21/23,Diesel,357,147.67
27411,1/9/23,Diesel,381,150.83
27411,2/13/23,Diesel,283,112.31
27411,2/27/23,Diesel,378,160.03
27411,2/16/23,Diesel,225,69.45
27411,1/2/23,Diesel,145,74.45
27411,1/4/23,Diesel,93,48.02
27411,2/21/23,Diesel,205,104.37
27411,4/7/23,Diesel,170,109.71
27411,3/26/23,Diesel,124,55.19
27411,4/2/23,Diesel,69,44.16
27411,1/8/23,Diesel,80,38.93
27411,3/20/23,Diesel,419,168.28
27411,2/17/23,Diesel,192,69.43
27411,3/13/23,Diesel,118,56.7
27411,1/30/23,Diesel,252,106.69
27411,1/15/23,Diesel,453,39.93
27411,4/25/23,Diesel,363,157.93
27411,4/18/23,Diesel,149,98.49
27411,3/12/23,Diesel,79,35.96
27411,2/4/23,Diesel,319,117.48
27411,1/24/23,Diesel,260,84.27
27411,1/19/23,Diesel,169,50.09
27411,2/7/23,Diesel,218,72.07
27411,3/27/23,Diesel,145,67.28
27411,3/30/23,Diesel,401,215.75
27411,3/23/23,Diesel,346,148.18
27411,1/27/23,Diesel,242,129.51
27411,1/5/23,Diesel,190,90.52
27411,1/16/23,Diesel,355,30.04
27411,2/1/23,Diesel,303,115.94
27411,2/8/23,Diesel,95,30.78
27411,3/28/23,Diesel,179,80.41
27411,2/12/23,Diesel,56,26.87
27411,4/10/23,Diesel,184,116.92
27411,1/14/23,Diesel,144,10.69
27411,1/25/23,Diesel,289,93.84
27451,1/14/23,KERO,0,0
27451,1/16/23,KERO,0,0
27451,1/13/23,KERO,0,0
27451,1/21/23,KERO,0,0
27451,1/8/23,KERO,0,0
27451,1/23/23,KERO,0,0
27451,1/11/23,KERO,0,0
27451,1/19/23,KERO,0,0
27451,1/18/23,KERO,0,0
27451,1/1/23,KERO,0,0
27451,1/5/23,KERO,0,0
27451,1/15/23,KERO,0,0
27451,1/6/23,KERO,0,0
27451,1/9/23,KERO,0,0
27451,1/4/23,KERO,0,0
27451,1/24/23,KERO,0,0
27451,1/17/23,KERO,0,0
27451,1/2/23,KERO,0,0
27451,1/7/23,KERO,0,0
27451,1/22/23,KERO,0,0
27451,1/20/23,KERO,0,0
27451,1/3/23,KERO,0,0
27451,1/25/23,KERO,0,0
27451,1/12/23,KERO,0,0
27451,1/10/23,KERO,0,0
28434,2/13/23,Regular,708,239.58
28434,4/20/23,Regular,666,347.43
28434,3/2/23,Regular,713,284.36
28434,3/10/23,Regular,957,427.46
28434,4/8/23,Regular,669,454.17
28434,3/12/23,Regular,596,266.56
28434,4/24/23,Regular,773,376.22
28434,2/18/23,Regular,782,225.21
28434,4/16/23,Regular,889,523.25
28434,4/5/23,Regular,689,451.16
28434,1/1/23,Regular,770,189.98
28434,2/17/23,Regular,653,199.19
28434,3/15/23,Regular,696,340.31
28434,1/15/23,Regular,706,204.05
28434,1/13/23,Regular,929,299.88
28434,1/14/23,Regular,676,204.11
28434,2/8/23,Regular,790,235.15
28434,3/19/23,Regular,743,305.48
28434,2/10/23,Regular,743,235.17
28434,1/5/23,Regular,539,183.56
28434,2/22/23,Regular,600,190.18
28434,4/25/23,Regular,613,298.54
28434,1/4/23,Regular,739,230.87
28434,2/28/23,Regular,688,118.6
28434,1/10/23,Regular,724,290.37
28434,2/6/23,Regular,620,194.69
28434,2/27/23,Regular,738,177.07
28434,3/7/23,Regular,641,273.06
28434,4/30/23,Regular,518,249.44
28434,2/15/23,Regular,631,231.19
28434,1/27/23,Regular,721,340.66
28434,1/25/23,Regular,611,337.57
28434,4/17/23,Regular,600,356.06
28434,1/8/23,Regular,522,220.2
28434,1/26/23,Regular,678,368.32
28434,4/13/23,Regular,576,349.76
28434,2/3/23,Regular,848,298.28
28434,4/23/23,Regular,638,319.45
28434,2/2/23,Regular,802,301.92
28434,1/29/23,Regular,521,238.44
28434,4/29/23,Regular,902,331.89
28434,3/29/23,Regular,658,400.08
28434,3/6/23,Regular,675,287.17
28434,1/19/23,Regular,520,232.27
28434,4/14/23,Regular,711,418.09
28434,4/19/23,Regular,818,440.47
28434,3/20/23,Regular,737,315.94
28434,4/11/23,Regular,604,331.29
28434,3/5/23,Regular,749,320.75
28434,4/12/23,Regular,682,398.68
28434,1/7/23,Regular,663,228.3
28434,3/8/23,Regular,698,307.3
28434,3/9/23,Regular,636,297.35
28434,3/26/23,Regular,588,342.87
28434,3/13/23,Regular,775,371.12
28434,1/21/23,Regular,621,278.4
28434,4/2/23,Regular,660,431.31
28434,2/25/23,Regular,502,167.9
28434,3/4/23,Regular,633,270.41
28434,3/11/23,Regular,767,341.43
28434,1/9/23,Regular,725,303.07
28434,2/11/23,Regular,552,222.07
28434,2/20/23,Regular,646,241.11
28434,4/6/23,Regular,750,430.86
28434,2/9/23,Regular,735,203.65
28434,3/24/23,Regular,650,387.22
28434,3/23/23,Regular,508,301.74
28434,3/28/23,Regular,556,301.86
28434,4/28/23,Regular,579,219.18
28434,2/4/23,Regular,772,265.21
28434,2/7/23,Regular,777,217.58
28434,3/1/23,Regular,771,180.33
28434,2/24/23,Regular,689,201.27
28434,1/6/23,Regular,630,217.01
28434,3/30/23,Regular,623,432.29
28434,1/12/23,Regular,831,273.92
28434,2/21/23,Regular,446,47.09
28434,4/18/23,Regular,749,413.81
28434,1/31/23,Regular,646,279.82
28434,4/26/23,Regular,758,317.74
28434,1/11/23,Regular,655,247.76
28434,1/24/23,Regular,644,319.66
28434,3/27/23,Regular,614,349.16
28434,2/23/23,Regular,466,143.56
28434,3/14/23,Regular,559,293.96
28434,1/22/23,Regular,559,248.21
28434,3/16/23,Regular,676,304.75
28434,4/9/23,Regular,630,427.87
28434,3/22/23,Regular,645,381.56
28434,1/17/23,Regular,637,316.16
28434,4/27/23,Regular,811,315.53
28434,2/12/23,Regular,404,164.5
28434,2/5/23,Regular,653,218.01
28434,4/4/23,Regular,812,528.6
28434,4/3/23,Regular,712,463.93
28434,1/20/23,Regular,666,298.2
28434,3/18/23,Regular,775,319.67
28434,2/14/23,Regular,723,212.81
28434,3/21/23,Regular,526,239
28434,1/3/23,Regular,744,172.82
28434,4/22/23,Regular,684,341.05
28434,1/2/23,Regular,791,170.63
28434,1/18/23,Regular,677,368.53
28434,2/16/23,Regular,632,219.07
28434,4/1/23,Regular,608,396.43
28434,4/10/23,Regular,646,352.6
28434,2/26/23,Regular,652,218.88
28434,4/21/23,Regular,669,332.95
28434,2/1/23,Regular,902,360.93
28434,1/30/23,Regular,861,366.54
28434,3/25/23,Regular,538,322.01
28434,4/15/23,Regular,651,383.45
28434,2/19/23,Regular,530,179.85
28434,1/23/23,Regular,709,306.68
28434,3/3/23,Regular,604,261.82
28434,3/17/23,Regular,656,280.51
28434,3/31/23,Regular,743,484.63
28434,1/28/23,Regular,775,354.35
28434,1/16/23,Regular,750,282.41
28434,4/7/23,Regular,683,431.57
29359,2/7/23,Diesel,11.623568,0.0395
29359,4/1/23,Diesel,15.586148,-2.1567
29359,4/20/23,Diesel,46.494272,13.4379
29359,4/7/23,Diesel,21.397932,-6.083
29359,3/6/23,Diesel,25.624684,-17.9725
29359,2/19/23,Diesel,34.870704,-29.2932
29359,4/4/23,Diesel,8.717676,-3.2548
29359,2/18/23,Diesel,34.606532,-26.4334
29359,2/24/23,Diesel,20.077072,-18.6282
29359,2/25/23,Diesel,15.057804,-12.9797
29359,4/29/23,Diesel,22.190448,4.898
29359,1/12/23,Diesel,52.041884,-4.4872
29359,3/17/23,Diesel,17.963696,-7.1337
29359,1/30/23,Diesel,57.061152,-3.3101
29359,1/14/23,Diesel,48.607648,-5.5695
29359,4/15/23,Diesel,18.227868,-4.4635
29359,3/11/23,Diesel,37.248252,-25.8883
29359,3/2/23,Diesel,25.888856,-19.3234
29359,4/6/23,Diesel,4.226752,-0.9401
29359,2/28/23,Diesel,40.418316,-30.02
29359,3/7/23,Diesel,53.626916,-34.0253
29359,3/14/23,Diesel,23.77548,-15.9659
29359,1/20/23,Diesel,38.040768,-9.9461
29359,4/5/23,Diesel,30.37978,-10.7282
29359,1/23/23,Diesel,42.26752,-10.1752
29359,2/27/23,Diesel,51.249368,-47.3842
29359,1/18/23,Diesel,32.228984,-2.1646
29359,3/30/23,Diesel,0,0
29359,2/10/23,Diesel,7.132644,-1.185
29359,4/12/23,Diesel,4.490924,-0.79
29359,4/22/23,Diesel,0,0
29359,1/24/23,Diesel,79.2516,-12.8059
29359,4/2/23,Diesel,0,0
29359,3/10/23,Diesel,23.511308,-14.3385
29359,4/10/23,Diesel,7.396816,-3.397
29359,4/30/23,Diesel,0,0
29359,1/5/23,Diesel,71.32644,18.6835
29359,1/16/23,Diesel,56.79698,-0.5056
29359,1/7/23,Diesel,14.265288,2.3937
29359,1/15/23,Diesel,15.85032,-0.9954
29359,3/31/23,Diesel,22.45462,-1.9197
29359,3/19/23,Diesel,32.228984,-12.9876
29359,1/21/23,Diesel,25.09634,-6.5965
29359,2/11/23,Diesel,19.548728,-4.7558
29359,2/5/23,Diesel,27.73806,-8.4767
29359,3/15/23,Diesel,7.92516,-5.1982
29359,1/1/23,Diesel,10.831052,1.6669
29359,1/28/23,Diesel,52.041884,-5.688
29359,2/20/23,Diesel,11.623568,-6.4622
29359,4/9/23,Diesel,0,0
29359,4/18/23,Diesel,37.512424,11.5893
29359,2/17/23,Diesel,27.209716,-17.2694
29359,4/19/23,Diesel,9.510192,3.0178
29359,2/16/23,Diesel,35.927392,-20.4215
29359,3/3/23,Diesel,38.30494,-26.2991
29359,3/9/23,Diesel,6.075956,-2.8203
29359,3/22/23,Diesel,20.869588,-7.7736
29359,3/24/23,Diesel,5.811784,-1.4299
29359,3/16/23,Diesel,47.55096,-22.278
29359,3/21/23,Diesel,42.531692,-23.8264
29359,2/14/23,Diesel,32.493156,-12.6874
29359,1/17/23,Diesel,34.870704,-0.3792
29359,2/4/23,Diesel,25.624684,6.4938
29359,4/26/23,Diesel,26.681372,5.2772
29359,2/26/23,Diesel,26.945544,-24.5927
29359,2/2/23,Diesel,10.56688,2.4016
29359,3/29/23,Diesel,13.472772,-5.3404
29359,1/8/23,Diesel,24.303824,5.3957
29359,3/28/23,Diesel,29.587264,-11.4945
29359,1/13/23,Diesel,18.49204,-2.1567
29359,4/24/23,Diesel,16.114492,3.95
29359,4/27/23,Diesel,38.569112,7.3865
29359,1/3/23,Diesel,49.664336,16.1713
29359,1/11/23,Diesel,4.226752,1.5642
29359,3/5/23,Diesel,30.115608,-21.4643
29359,2/3/23,Diesel,23.511308,3.2153
29359,2/9/23,Diesel,2.113376,-0.2212
29359,3/1/23,Diesel,33.549844,-24.7586
29359,2/23/23,Diesel,25.09634,-22.2938
29359,1/31/23,Diesel,33.814016,3.7367
29359,4/23/23,Diesel,24.303824,4.6847
29359,2/22/23,Diesel,5.019268,-3.5945
29359,3/20/23,Diesel,18.49204,-7.0784
29359,4/28/23,Diesel,23.247136,4.6531
29359,3/8/23,Diesel,9.774364,-6.3753
29359,4/21/23,Diesel,31.964812,10.0962
29359,1/22/23,Diesel,34.870704,-9.3694
29359,2/21/23,Diesel,54.419432,-31.0549
29359,3/25/23,Diesel,41.210832,-16.9139
29359,4/14/23,Diesel,21.662104,-5.0876
29359,1/2/23,Diesel,21.662104,7.7973
29359,1/10/23,Diesel,25.09634,5.4905
29359,3/13/23,Diesel,49.664336,-38.4177
29359,1/9/23,Diesel,7.660988,1.9276
29359,4/17/23,Diesel,0,0
29359,3/18/23,Diesel,16.378664,-6.083
29359,4/8/23,Diesel,17.17118,-5.1508
29359,3/4/23,Diesel,72.118956,-51.5791
29359,2/6/23,Diesel,6.6043,1.4931
29359,1/19/23,Diesel,22.718792,-2.4411
29359,1/4/23,Diesel,104.34794,34.5388
29359,4/13/23,Diesel,41.210832,-10.9889
29359,2/8/23,Diesel,39.6258,-16.5505
29359,1/25/23,Diesel,96.158608,-1.3509
29359,2/15/23,Diesel,40.154144,-22.8942
29359,2/1/23,Diesel,63.929624,9.2272
29359,3/12/23,Diesel,29.587264,-20.5479
29359,3/23/23,Diesel,77.666568,-31.6
29359,4/3/23,Diesel,8.981848,-1.1376
29359,1/6/23,Diesel,31.70064,4.9928
29359,1/27/23,Diesel,16.642836,-0.4345
29359,4/16/23,Diesel,0,0
29359,1/29/23,Diesel,8.453504,0.9401
29359,1/26/23,Diesel,87.969276,10.0646
29359,4/25/23,Diesel,10.038536,2.2831
29359,2/13/23,Diesel,14.001116,-1.027
29359,4/11/23,Diesel,10.302708,-4.4872
29359,2/12/23,Diesel,47.286788,-13.9988
29359,3/27/23,Diesel,22.718792,-8.4688
29359,3/26/23,Diesel,20.869588,-7.8684
30030,1/8/23,Diesel,67,35.11
30030,1/22/23,Diesel,153,74.83
30030,2/1/23,Diesel,261,188.15
30030,4/15/23,Diesel,56,34.84
30030,4/16/23,Diesel,90,56.68
30030,1/27/23,Diesel,174,145.91
30030,3/20/23,Diesel,286,236.04
30030,4/11/23,Diesel,131,91.28
30030,1/11/23,Diesel,192,89.88
30030,2/24/23,Diesel,159,136.3
30030,2/9/23,Diesel,102,71.88
30030,3/10/23,Diesel,178,168.51
30030,2/27/23,Diesel,243,205.54
30030,4/18/23,Diesel,24,16.27
30030,4/14/23,Diesel,159,93.55
30030,2/23/23,Diesel,181,158.25
30030,1/20/23,Diesel,275,172.14
30030,1/23/23,Diesel,109,53.71
30030,3/29/23,Diesel,394,333.73
30030,4/13/23,Diesel,107,69.45
30030,4/9/23,Diesel,165,114.96
30030,3/2/23,Diesel,268,206.57
30030,3/25/23,Diesel,201,162.98
30030,4/26/23,Diesel,200,120.14
30030,1/24/23,Diesel,184,101.1
30030,1/21/23,Diesel,123,68.29
30030,1/17/23,Diesel,148,75.39
30030,1/4/23,Diesel,183,90.89
30030,2/15/23,Diesel,225,209.53
30030,1/7/23,Diesel,220,106.26
30030,3/27/23,Diesel,124,112.03
30030,3/28/23,Diesel,185,166.2
30030,3/30/23,Diesel,300,236.02
30030,2/18/23,Diesel,79,78.62
30030,3/6/23,Diesel,180,142.66
30030,3/16/23,Diesel,201,172.29
30030,4/21/23,Diesel,188,112.63
30030,4/12/23,Diesel,170,118.51
30030,1/25/23,Diesel,233,146.5
30030,1/30/23,Diesel,268,170.05
30030,4/6/23,Diesel,190,146.18
30030,2/3/23,Diesel,177,126.14
30030,3/31/23,Diesel,127,99.8
30030,4/17/23,Diesel,267,159.93
30030,4/23/23,Diesel,382,222.65
30030,2/14/23,Diesel,156,147.19
30030,4/28/23,Diesel,258,152.47
30030,2/8/23,Diesel,174,121.06
30030,3/13/23,Diesel,384,346.01
30030,4/30/23,Diesel,72,43.25
30030,1/28/23,Diesel,65,49.39
30030,4/7/23,Diesel,100,70.46
30030,1/9/23,Diesel,312,149.69
30030,1/6/23,Diesel,121,61.37
30030,1/29/23,Diesel,205,120.72
30030,2/17/23,Diesel,251,234.51
30030,3/9/23,Diesel,286,267.77
30030,1/2/23,Diesel,175,88.37
30030,2/5/23,Diesel,84,63.21
30030,3/12/23,Diesel,73,68.57
30030,1/26/23,Diesel,148,125.26
30030,2/10/23,Diesel,168,117.12
30030,2/16/23,Diesel,279,264.94
30030,3/22/23,Diesel,201,165.29
30030,3/24/23,Diesel,78,65.88
30030,2/25/23,Diesel,115,105.06
30030,4/19/23,Diesel,227,135.78
30030,4/25/23,Diesel,120,73.63
30030,1/16/23,Diesel,156,78.08
30030,4/24/23,Diesel,188,109.36
30030,3/5/23,Diesel,80,65.02
30030,3/8/23,Diesel,188,143.58
30030,3/4/23,Diesel,70,54.83
30030,4/10/23,Diesel,279,193.44
30030,2/2/23,Diesel,339,247.18
30030,1/5/23,Diesel,195,96.63
30030,2/28/23,Diesel,141,113.42
30030,4/29/23,Diesel,235,135.24
30030,1/12/23,Diesel,204,98.22
30030,4/27/23,Diesel,365,213.95
30030,2/4/23,Diesel,67,47.42
30030,1/14/23,Diesel,246,118.23
30030,2/6/23,Diesel,109,79.07
30030,3/15/23,Diesel,227,198.45
30030,2/13/23,Diesel,228,211.87
30030,4/2/23,Diesel,189,150.78
30030,2/26/23,Diesel,87,80.63
30030,3/18/23,Diesel,174,144.38
30030,3/7/23,Diesel,202,158.45
30030,1/31/23,Diesel,105,75.07
30030,2/7/23,Diesel,95,67.38
30030,4/22/23,Diesel,249,148.03
30030,2/11/23,Diesel,52,48.88
30030,3/1/23,Diesel,134,103.84
30030,1/19/23,Diesel,138,79.57
30030,3/3/23,Diesel,255,198.74
30030,1/3/23,Diesel,119,57.43
30030,3/14/23,Diesel,289,252.36
30030,2/22/23,Diesel,279,251.65
30030,4/4/23,Diesel,165,131.17
30030,1/1/23,Diesel,84,44.58
30030,3/11/23,Diesel,113,105.26
30030,3/23/23,Diesel,223,183.24
30030,2/12/23,Diesel,142,135.44
30030,2/20/23,Diesel,85,79.12
30030,1/15/23,Diesel,56,31.06
30030,2/21/23,Diesel,302,279.39
30030,4/3/23,Diesel,307,243.76
30030,2/19/23,Diesel,132,127.97
30030,3/17/23,Diesel,66,54.72
30030,4/8/23,Diesel,93,62.78
30030,3/21/23,Diesel,131,108.59
30030,1/10/23,Diesel,169,82.56
30030,1/13/23,Diesel,128,61.95
30030,4/1/23,Diesel,97,77.55
30030,3/26/23,Diesel,93,69.01
30030,4/20/23,Diesel,185,110.85
30030,1/18/23,Diesel,183,89.6
30030,3/19/23,Diesel,57,47.32
30030,4/5/23,Diesel,222,176.6
30100,3/1/23,Supreme,74,26
30100,1/25/23,Supreme,25,16.45
30100,2/10/23,Supreme,81,23.46
30100,3/12/23,Supreme,122,65.79
30100,4/16/23,Supreme,38,36.59
30100,1/23/23,Supreme,15,6.3
30100,4/7/23,Supreme,81,46.96
30100,2/4/23,Supreme,75,24.88
30100,4/12/23,Supreme,39,44.74
30100,1/31/23,Supreme,55,26.2
30100,1/20/23,Supreme,87,16.56
30100,4/17/23,Supreme,11,11.06
30100,2/1/23,Supreme,62,29.31
30100,2/20/23,Supreme,62,11.72
30100,4/4/23,Supreme,80,64.73
30100,3/16/23,Supreme,53,26.06
30100,3/19/23,Supreme,60,26.56
30100,2/21/23,Supreme,79,26.31
30100,3/18/23,Supreme,70,34.88
30100,2/2/23,Supreme,16,9.04
30100,2/19/23,Supreme,106,20.72
30100,4/27/23,Supreme,78,64.58
30100,4/5/23,Supreme,55,48.86
30100,3/22/23,Supreme,54,41.32
30100,3/7/23,Supreme,59,39.13
30100,3/20/23,Supreme,105,67.82
30100,4/29/23,Supreme,38,39.73
30100,4/1/23,Supreme,79,69.31
30100,4/2/23,Supreme,60,56.25
30100,4/20/23,Supreme,57,59.84
30100,3/30/23,Supreme,52,46.96
30100,3/2/23,Supreme,80,20.58
30100,1/12/23,Supreme,52,18.45
30100,4/3/23,Supreme,57,41.35
30100,1/22/23,Supreme,68,14.79
30100,1/15/23,Supreme,56,22.31
30100,2/24/23,Supreme,57,28.94
30100,1/9/23,Supreme,46,2.89
30100,1/26/23,Supreme,69,34.29
30100,1/28/23,Supreme,106,46.96
30100,2/3/23,Supreme,77,32.99
30100,2/22/23,Supreme,51,29.18
30100,2/25/23,Supreme,95,42.72
30100,3/28/23,Supreme,53,50.92
30100,4/9/23,Supreme,73,45.13
30100,4/15/23,Supreme,75,72.9
30100,4/26/23,Supreme,58,49.6
30100,1/6/23,Supreme,88,9.84
30100,2/7/23,Supreme,36,9.96
30100,1/11/23,Supreme,69,33.3
30100,4/23/23,Supreme,41,36.16
30100,1/29/23,Supreme,106,47.28
30100,1/19/23,Supreme,69,13.07
30100,2/18/23,Supreme,103,21.72
30100,2/5/23,Supreme,104,32.72
30100,2/12/23,Supreme,84,18.74
30100,1/17/23,Supreme,62,14.08
30100,3/11/23,Supreme,68,39.73
30100,2/11/23,Supreme,70,20.11
30100,1/3/23,Supreme,42,-8.99
30100,1/1/23,Supreme,61,1.29
30100,1/10/23,Supreme,92,19.41
30100,4/25/23,Supreme,85,74.68
30100,2/14/23,Supreme,18,5.2
